inputs,label
"It is White's turn to move. The board position is:
r . . . . r k .
p . . q . p p .
. . p b . . . .
. . . p . b . .
. . . . . . n .
. P N . P . P .
P B . . B P . .
R . . Q R . K .
The best move is e2f3 and the evaluation is -71. Explain why e2f3 is the best move.",Now 18...Bxg3 is a real threat.
"It is Black's turn to move. The board position is:
r . . . . r k .
p . . q . p p .
. . p b . . . .
. . . p . b . .
. . . . . . n .
. P N . P B P .
P B . . . P . .
R . . Q R . K .
The best move is g4e5 and the evaluation is -68. Explain why g4e5 is the best move.",White organizes the strong counterthreat e3-e4. 18.e4 at once is premature because of 18...Bxg3 19.fxg3 Qd6 20.Qd3 Qc5+ winning.
"It is White's turn to move. The board position is:
. . . . r r k .
p . . . . p p .
. . p . q . . .
. . b p . b . .
. . . . P . n .
. P N . . B P .
P B . . . P . .
. . R Q R . K .
The best move is f3g4 and the evaluation is -125. Explain why f3g4 is the best move.","The beginning of a real ""Total War ""which flares up with great intensity even to the end of the game."
"It is Black's turn to move. The board position is:
. . . . r r k .
p . . . . p p .
. . p . q . . .
. . b p . . . .
. . . . P . b .
. P N . . . P .
P B . Q . P . .
. . R . R . K .
The best move is c5d6 and the evaluation is -99. Explain why c5d6 is the best move.",The alternative 22.Qd3 is weaker because of 22...f5 23.exd5 Qxe1+ 24.Rxe1 Rxe1+ 25.Kg2 f4! and black has much the better game.
"It is Black's turn to move. The board position is:
. . . . r r k .
p . . . . p p .
. . p . q . . .
. . b p . . . .
. . . . P Q . .
. P N . . b P .
P B . . . P . .
. . R . R . K .
The best move is f7f5 and the evaluation is -106. Explain why f7f5 is the best move.",If 23.Qg5 f6 24.Qh4 Kf7! threatening 25...Rh8.
"It is Black's turn to move. The board position is:
. . . . r r k .
p . . . . . p .
. . p . q . . .
. . b p P p . .
. . . . . Q . .
. P N . . b P .
P B . . . P . .
. . R . R . K .
The best move is f3e4 and the evaluation is -62. Explain why f3e4 is the best move.",White cannot play 24.Qxf3 because 24...fxe4 gives black a crushing attack.
"It is White's turn to move. The board position is:
. . . . r r k .
p . . . . . p .
. . p . q . . .
. . b p P p . .
. . . . b Q . .
. P N . . . P .
P B . . . P . .
. . R . R . K .
The best move is c3e2 and the evaluation is -71. Explain why c3e2 is the best move.","Who is better? Black's ideas include ...Qg6-h5; and ...Be7 followed by ...g5 with a strong attack. But white has serious
pressure along the c-file. True, 25.Nxd5? doesn't work because of 25...Qxd5 26.Red1 Qf7 27.Rxc5 Qh5! winning."
"It is Black's turn to move. The board position is:
. . . . r r k .
p . . . b . p .
. . p . q . . .
. . . p P p . .
. . . . b Q . .
. P . . . P P .
P B . . N . . .
. . R . R . K .
The best move is e6g6 and the evaluation is -34. Explain why e6g6 is the best move.",The best move again. 26.Nd4 is a blunder since 26...Qg6 gives two threats (27...Bg5 and 27...Qh5).
"It is White's turn to move. The board position is:
. . . . r r k .
p . . . b . p .
. . p . . . q .
. . . p P p . .
. . . . b Q . .
. P . . . P P .
P B . . N . . .
. . R . R . K .
The best move is g1g2 and the evaluation is -26. Explain why g1g2 is the best move.",Black's bishop is still invulnerable; 27.fxe4 fxe4 28.Qd2 Rf3 29.Kg2 Ref8 30.Rf1 Bh4 with a tremendous attack. But my famous rival discovers a new resource for counterplay.
"It is White's turn to move. The board position is:
. . . . r r k .
p . . . . . p .
. . R . . . . .
. . . p P p b q
. . . . b Q . .
. P . . . P P .
P B . . N . K .
. . . . R . . .
The best move is f3e4 and the evaluation is -11. Explain why f3e4 is the best move.","I intended to trap white's queen in any case, but the cost is too much for black. Correct was 28...Qxc6 29.Qxg5 Qc2! 30.Bd4 Re6 31.Qe3 (31.fxe4? Qxe4+ 32.Kf2 Rh6 winning) and black has some advantage."
"It is Black's turn to move. The board position is:
. . . . r r k .
p . . . . q p .
. . R . . . . .
. . . P P p . .
. . . . . N . .
. P . . . . P .
P B . . . . K .
. . . . R . . .
The best move is e8c8 and the evaluation is -131. Explain why e8c8 is the best move.",The table is suddenly turned as white gets a tremendous attack as his two minor pieces and strong central pawns dominate black's queen. But white must still be careful.
"It is Black's turn to move. The board position is:
. . . . r r k .
p q . . . . p .
. . R . . . . .
. . . P P p . .
. . . . . N . .
B P . . . . P .
P . . . . . K .
. . . . R . . .
The best move is e8c8 and the evaluation is -86. Explain why e8c8 is the best move.","After the game, we discovered the shot 32.Rg6!! which comes close to punishing me for the super-optimistic 28...Qh5. But in sharp time pressure, it is never too easy. After 32...Rd8, there is 33.Rd1 Rc8 34.Rd2 Qb4 35.Re2 Rc3! 36.e6 Rfc8 37.Nh5 (37.e7! Kf7 38.Rxg7+ Kxg7 39.e8=Q Rxe8 40.Rxe8 Kf7 41.Bxc3 Qxc3 42.Re2 is equal) 37...Kh7 38.Rxg7+ Kh6 which is unclear; or 33.e6 Rxd5 34.Rxg7+ Qxg7 35.Bxg7 Rd2+ 36.Kf3 Kxg7 37.a4 with a roughly level game."
"It is Black's turn to move. The board position is:
. . r . . r k .
p q . . . . p .
. . R . . . . .
. . . P P p . .
. . . . . N . .
B P . . . . P .
P . . . . . K .
. . R . . . . .
The best move is f8e8 and the evaluation is -162. Explain why f8e8 is the best move.",33.Bxf8 Rxc6 34.dxc6 Qxc6+ 35.Kf2 Kxf8 36.e6 g5 with a clear edge for black.
"It is Black's turn to move. The board position is:
. . . . r . k .
p q . . . . p .
. . R . P . . .
. . . P . p . .
. . . . . N . .
B P . . . . P .
P . . . . . K .
. . . . . . . .
The best move is g7g5 and the evaluation is -350. Explain why g7g5 is the best move.",35.dxc6 Qa6 36.c7 g5 is good for black.
"It is Black's turn to move. The board position is:
. . . . r . k .
p q . . P . . .
. . R . . . . .
. . . P . p p .
. . . . . N . .
B P . . . . P .
P . . . . . K .
. . . . . . . .
The best move is g5f4 and the evaluation is -389. Explain why g5f4 is the best move.","Despair, as knight moves lose, e.g., 36.Nh5 Rxe6!"
"It is White's turn to move. The board position is:
. . . . r . k .
p . . . P . . .
. . R . . . . .
. q . P . p . .
. . . . . P . .
B P . . . . . .
P . . . . . K .
. . . . . . . .
The best move is g2g3 and the evaluation is -478. Explain why g2g3 is the best move.","The fight is over, as black's queen is free at last."
"It is Black's turn to move. The board position is:
r n b q k . . r
p p p . . p . .
. . . . p . p p
. . . p P . . .
. b . P n . Q .
P . N . B . . .
. P P . . P P P
R . . . K B N R
The best move is b4c3 and the evaluation is 25. Explain why b4c3 is the best move.","An improvement over the classical line 8.Bd3 Nxc3 9.Bd2 (or 9.a3 Na2+ 10.Bd2 Bxd2+ 11.Kxd2 c5 12.Rxa2 Nc6 with advantage to Black) 9...Nxa2 10.c3 Nxc3 11.bxc3 Be7 and Black was better in Yanovsky-Marshall, Ostende 1907."
"It is White's turn to move. The board position is:
r n b q k . . r
p p . . . p . .
. . . . p . p p
. . p p P . . .
. . . P n . Q .
P . P . B . . .
. . P . . P P P
R . . . K B N R
The best move is f1d3 and the evaluation is 39. Explain why f1d3 is the best move.","Accepting the gambit with 9...Nxc3 10.Bd3 Nc6 can be dangerous after 11.h4 Ne7 (11...Qe7 12.h5 g5 13.f4! was good for White in Klovan-Makarichev, USSR 1978.) 12.f3! with advantage Kurajica-Dvorecki, Wijk aan Zee I 1976."
"It is Black's turn to move. The board position is:
r n b . k . . r
p p . . . p . .
. . . . p . p p
q . . p P . . .
. . . B n . Q .
P . P B . . . .
. . P . N P P P
R . . . K . . R
The best move is b8c6 and the evaluation is 130. Explain why b8c6 is the best move.",White's pieces are well developed and ready to attack the weakened Black kingside.
"It is White's turn to move. The board position is:
r n b . k . . r
p p . . . p . .
. . . . p . p p
q . n p P . . .
. . . B . . Q .
P . P B . . . .
. . P . N P P P
R . . . K . . R
The best move is d3g6 and the evaluation is 184. Explain why d3g6 is the best move.",Provoking the following piece sacrifice. More reliable was 12...Bd7 or 12...Nc6.
"It is White's turn to move. The board position is:
r . b . k . r .
p p . . . p . .
. . n . p . B p
q . n p P . . .
. . . B . . Q .
P . P . . . . .
. . P . N P P P
R . . . . R K .
The best move is g6f7 and the evaluation is 99. Explain why g6f7 is the best move.","Of course, Black cannot take the bishop immediately - 14...fxg6? 15.Qxg6+ Kf8 when either 16.Be3 or 16.f4 gives White a strong attack."
"It is Black's turn to move. The board position is:
r . b . . . r .
p p . . k . . .
. . n . p . . Q
q . n p P . . .
. . . B . . . .
P . P . . . . .
. . P . N P P P
R . . . . R K .
The best move is e7d8 and the evaluation is 90. Explain why e7d8 is the best move.","White has already three pawns for the piece with a raging attack, but the success of White's intuitive sacrifice depends on whether Black has chances to evacuate his King to the Queenside and consolidate his forces. My opponent almost succeeded."
"It is White's turn to move. The board position is:
r . b k . . r .
p p . . n . . .
. . . . p . . Q
q . n p P . . .
. . . B . N . .
P . P . . . . .
. . P . . P P P
R . . . . R K .
The best move is f4h5 and the evaluation is 169. Explain why f4h5 is the best move.","Intending to protect the kingside. 18...Re8 looks more sensible, but it fails to 19.Qf6+ Kc7 (if 19...Re7 20.Ng6 wins) 20.Nxd5+!"
"It is Black's turn to move. The board position is:
r . b k . . r .
p p . . n . . .
. . . . p . . Q
q . n p P . . .
. . . B . N . .
P . P . . . . .
. . P . . P P P
R . . R . . K .
The best move is c8d7 and the evaluation is 146. Explain why c8d7 is the best move.",Threatening to attack the d5-pawn with 20.c4. Such forcing threats are the best tactical resource in positions where the opponent has not finished his development. 19.Bxc5 Qxc5 20.Nxe6+ Bxe6 21.Qxe6 is weaker.
"It is Black's turn to move. The board position is:
r . . k . . r .
p p . b n . . .
. . . . p . . Q
q . n p P . . .
. . P B . N . .
P . . . . . . .
. . P . . P P P
R . . R . . K .
The best move is e7f5 and the evaluation is 130. Explain why e7f5 is the best move.",Consistent. 20.Bxc5 Qxc5 21.Qxe6 Rf8 22.Qh6 Kc7 looks attractive but is unclear.
"It is White's turn to move. The board position is:
. . r k . . r .
p p . b n . . .
. . . . p . . Q
q . n p P . . .
. . P B . N . .
P . . . . . . .
. . P . . P P P
R . . R . . K .
The best move is c4d5 and the evaluation is 287. Explain why c4d5 is the best move.",Not 20...dxc4? 21.Bxc5 Qxc5 22.Nxe6+ and White wins.
"It is Black's turn to move. The board position is:
. . r k . . r .
p p . b n . . .
. . . . p . . .
q . n p P . . .
. . P B . N . Q
P . . . . . . .
. . P . . P P P
R . . R . . K .
The best move is c5e4 and the evaluation is 83. Explain why c5e4 is the best move.",A serious error. Correct was 21.cxd5 exd5 (or 21...Nxd5 22.Nxd5 exd5 23.Qf6+ Kc7 24.Qd6+ Kd8 25.e6 winning) 22.c4! with a decisive attack.
"It is White's turn to move. The board position is:
. . r k . . r .
p p . b n . . .
. . . . p . . .
q . . P P . n .
. . . B . N . Q
P . . . . . . .
. . P . . P P P
R . . R . . K .
The best move is g1h1 and the evaluation is 191. Explain why g1h1 is the best move.",I overlooked this nice resource. The threat of 22...Nf3+ gives Black a chance to organize a counterattack.
"It is Black's turn to move. The board position is:
. . r k . . r .
p p . b n . . .
. . . . p . . .
q . . P P . n .
. . . B . N . Q
P . . . . . . .
. . P . . P P P
R . . R . . . K
The best move is e7f5 and the evaluation is -26. Explain why e7f5 is the best move.",Not 23.Nxe6+ Bxe6 24.dxe6 Nf3+ 25.Kh1 Nxh4 26.Bb6+ Ke8 27.Bxa5 Rxg2 and Black wins.
"It is White's turn to move. The board position is:
. . r . . . r .
p p k b . . . .
. . . . p . . .
q . . P P n n Q
. . . B . N . .
P . . . . . . .
. . P . . P P P
R . . R . . . K
The best move is h5g4 and the evaluation is -84. Explain why h5g4 is the best move.","Intending to safeguard the King, and at the same time, to connect the rooks. Other tries are likely to favor White, e.g., 24...exd5 25.Nxd5 Nxd4 (if 25...Rxc2 26.e6! or 25...Rc4 26.Nf6) 26.Rxd4 Qc5 27.Rad1 with the initiative."
"It is Black's turn to move. The board position is:
. k r . . . r .
p p . b . . . .
q . . . p . . .
. . . P P n n .
. . P B . N . .
P . . . . . . .
. . . . Q P P P
. . R R . . . K
The best move is d7a4 and the evaluation is -174. Explain why d7a4 is the best move.","Black has consolidated his forces and is now on top. He has the option of pursuing a number of promising continuations, e.g., 27...exd5 28.Nxd5 Nxd4 29.Rxd4 Ne6; 27...Nxd4; 27...Ba4 28.Rd2 Bb3; 27...Qa4 with sufficient counterplay in all lines."
"It is White's turn to move. The board position is:
. k r . . . r .
p p . b . . . .
. . . . p . . .
. . . P P n n .
. . P B . N . .
q . . . . . . .
. . . . Q P P P
. . R R . . . K
The best move is e2b2 and the evaluation is -66. Explain why e2b2 is the best move.","My opponent - a glorious chess veteran who always sought active play - had planned to transfer his queen to the kingside for a counterattack, but he underestimated the threats on the other side of the board. This was a super-bold idea although 27...Nxd4 28.Rxd4 Qxa3 seems a better way of capturing the a-pawn."
"It is Black's turn to move. The board position is:
. k r . . . r .
p p . b . . . .
. . . . p . . .
. . . P P n n .
. . P . . N . .
q . . . . . . .
. B . . Q P P P
. . R R . . . K
The best move is a3b4 and the evaluation is -99. Explain why a3b4 is the best move.",Avoiding the trap 28.Ra1? Nxd4! 29.Rxa3 Nxe2 and Black wins.
"It is White's turn to move. The board position is:
. k r . . . r .
p p . b . . . .
. . . . p . . .
. . . P P n n .
. . P . . N . q
. . . . . . . P
. B . . Q P P .
R . . R . . . K
The best move is b2c1 and the evaluation is 32. Explain why b2c1 is the best move.","Attacking the White knight, a key element in White's king fortress. However, Black could play more interestingly - utilizing the long-ranging queen at h7, e.g., 30...Ne4!? (Idea 31...Neg3+) 31.Ra3 Rg3! but 32.Re1! still wins for White, or 30...exd5 31.cxd5 Rc2!? 32.Qxc2! Ng3+ 33.fxg3 Qxc2 34.Bd4 a6 35.e6! and White is still on top. As we shall see, Black's counterattack is by no means naive in concept."
"It is Black's turn to move. The board position is:
. k . . . r r .
p p . b . . . .
. . . . p . . .
. . P P P n n .
. . . . . N . q
. . . . . . . P
. . . . Q P P .
R . B R . . . K
The best move is e6d5 and the evaluation is -198. Explain why e6d5 is the best move.",With the horrible threat of 33.c6. If now 32...exd5 33.e6! My opponent now tried a desperate counterattack.
"It is Black's turn to move. The board position is:
. k . . . r r .
p p . . . . . .
. . b . P . . .
. . P p . n . .
. . . . . B . q
. . . . . . . N
. . . . Q P P .
R . . R . . . K
The best move is h4f4 and the evaluation is 507. Explain why h4f4 is the best move.",A horrible blunder would be 35.Qe5+ Kc8 36.Rxa7? because of 36...Qxh3+!! 37.gxh3 d4+ 38.Kh2 Rg2+ and Black wins.
"It is White's turn to move. The board position is:
. . . k . r r .
R p . . . . . .
. . b . P . . .
. . P p . n . .
. . . . . B . q
. . . . . . . N
. . . . Q P P .
. . . R . . . K
The best move is f4d6 and the evaluation is 674. Explain why f4d6 is the best move.",Now 36...Qxh3+ doesn't work because of 37.gxh3 d4+ 38.f3 Ng3+ 39.Kh2 Nxe2 40.Ra8 mate.
"It is Black's turn to move. The board position is:
. . . k . r r .
R p . . . . . .
. . b B P . . .
. . P p . n . .
. . . . . . . q
. . . . . . . N
. . . . Q P P .
. . . R . . . K
The best move is c6d7 and the evaluation is 803. Explain why c6d7 is the best move.",Black resigned as mate can only be avoided by great material loss.
"It is White's turn to move. The board position is:
r n b q . k . r
p p p . . p p .
. . . . p . . p
. . . p P . . .
. b . P n . Q .
. . N . B . . .
P P P . . P P P
R . . . K B N R
The best move is a2a3 and the evaluation is 38. Explain why a2a3 is the best move.","This alternative to 7...g6 seems to be more reliable for Black, despite the unavailability of castling."
"It is Black's turn to move. The board position is:
r n b q . k . r
p p p . . p p .
. . . . p . . p
. . . p P . . .
. b . P n . Q .
P . N . B . . .
. P P . . P P P
R . . . K B N R
The best move is b4c3 and the evaluation is 39. Explain why b4c3 is the best move.","The same idea as the previous game. With the pawn sacrifice White can achieve a significant initiative. After 8.Nge2 c5 9.0-0-0 Nxc3 10.Nxc3 Nc6 11.Nb1 c4, Black got the superior position in the old game Spielmann-Vidmar, Vienna 1907. Forget about the c3-pawn - the Chess Terrorist understands the advantages in development and the quick preparation of an attack."
"It is White's turn to move. The board position is:
r n b q . k . r
p . p . . p p .
. p . . p . . p
. . . p P . . .
. . . P . . Q .
P . n B B . . .
. . P . . P P P
R . . . K . N R
The best move is h2h4 and the evaluation is 108. Explain why h2h4 is the best move.","An interesting concept aimed at exchanging off one of White's strong bishops with Bc8-a6. Hort has played 10...c5 against me but did not equalize after 11.dxc5 Qa5? 12.Bd2 Qa4 13.Qb4! Qxb4 14.axb4 with a winning position for White (Shamkovich-Hort, Marianske Lasne 1965). However the up-to-date recommendation of 11...Nc6 12.Nf3 f5! is an improvement. More promising for White is likely 12.Qf4 f5 13.h4."
"It is Black's turn to move. The board position is:
r n . q . k . r
p . p . . p p .
b p . . p . . p
. . . p P . . .
. . . P . . Q P
P . n B B . . R
. . P . . P P .
R . . . K . N .
The best move is h6h5 and the evaluation is 128. Explain why h6h5 is the best move.",Threatening 13.Rg3 g6 14.Bxg6 winning.
"It is White's turn to move. The board position is:
r n . q . k . r
p . p . . p p .
b p . . p . . .
. . . p P . . p
. . . P . . Q P
P . n B B . . R
. . P . . P P .
R . . . K . N .
The best move is g4f4 and the evaluation is 149. Explain why g4f4 is the best move.","12...Bxd3 is met strongly by 13.cxd3 Nd7 14.h5 (Idea 15.Rg3). However, after the text, the g5-square becomes weak and serves as a nice outpost for the White pieces."
"It is Black's turn to move. The board position is:
r n . . . k . r
p . p . q p p .
b p . . p . . .
. . . p P . . p
. . . P . Q . P
P . n B B R . .
. . P . . P P .
R . . . K . N .
The best move is f8e8 and the evaluation is 141. Explain why f8e8 is the best move.",White now threatens 15.Bxg6 (and also Nh3-g5). Therefore Black's reply is practically forced.
"It is White's turn to move. The board position is:
r . . . . . k r
p . p . q p p .
n p . . p . . .
. . . p P . . p
. . . P . Q . P
P . n P B R . N
. . . . . P P .
R . . . K . . .
The best move is e3d2 and the evaluation is 185. Explain why e3d2 is the best move.",16...Nd7 fails to 17.Rc1.
"It is Black's turn to move. The board position is:
r . . . . . k r
p . p . q p p .
n p . . p . . .
. . . p P . . p
. . . P . . . P
P . n P B R Q N
. . . . . P P .
R . . . K . . .
The best move is c7c5 and the evaluation is 85. Explain why c7c5 is the best move.",Liberating the g5-square for the bishop.
"It is White's turn to move. The board position is:
r . . . . . k r
p . . . q p p .
n p . . p . . .
. . p p P . . p
. . . P . . . P
P . n P B R Q N
. . . . . P P .
R . . . K . . .
The best move is e3g5 and the evaluation is 92. Explain why e3g5 is the best move.",Beginning a sharp counterattack.
"It is White's turn to move. The board position is:
r . . . q . k r
p . . . . p p .
n p . . p . . .
. . p p P . B p
. . . P . . . P
P . n P . R Q N
. . . . . P P .
R . . . K . . .
The best move is g5f6 and the evaluation is 121. Explain why g5f6 is the best move.",If 18...Qf8 19.Nf4 intending both 20.Nxe6 and 20.Ng6.
"It is White's turn to move. The board position is:
r . . . . q k r
p . . . . p p .
n p . . p B . .
. n p p P . Q p
. . . P . . . P
P . . P . R . N
. . . . . P P .
R . . . K . . .
The best move is f3g3 and the evaluation is 16. Explain why f3g3 is the best move.","A tense and uncompromising position has been reached. If only Black can repulse White's basic threats, he can look forward to success."
"It is White's turn to move. The board position is:
r . . . . q k .
p . . . . p p r
n p . . p B . .
. . p p P . Q p
. . . n . N . P
P . . P . . R .
. . . . . P P .
R . . . K . . .
The best move is f6e7 and the evaluation is 20. Explain why f6e7 is the best move.",The Black knight reenters the fray. Now White's attack is difficult.
"It is Black's turn to move. The board position is:
r . . . . q k .
p . . . B p p r
n p . . p . . .
. . p p P . Q p
. . . n . N . P
P . . P . . R .
. . . . . P P .
R . . . K . . .
The best move is f8b8 and the evaluation is 14. Explain why f8b8 is the best move.","Not 23.Nxh5 g6! and now either 24.Be7 Rxh5, or 24.Nf4 Qh6 are winning for Black."
"It is White's turn to move. The board position is:
r . . . . q k .
p . . . B . p r
n p . . p p . .
. . p p P . Q p
. . . n . N . P
P . . P . . R .
. . . . . P P .
R . . . K . . .
The best move is e5f6 and the evaluation is 218. Explain why e5f6 is the best move.",My opponent once again finds the best defense. 23...Qe8 loses to 24.Nxh5 (Threat 25.Nf6+) 24...Kh8 25.Nxg7 and wins.
"It is Black's turn to move. The board position is:
r . . . . q k .
p . . . B . p r
n p . . p P . .
. . p p . . Q p
. . . n . N . P
P . . P . . R .
. . . . . P P .
R . . . K . . .
The best move is f8f7 and the evaluation is 247. Explain why f8f7 is the best move.",The alternative 24.Bxf6 is weaker because of 24...Nf5!
"It is Black's turn to move. The board position is:
r . . . . . k .
p . . . B q p r
n p . . p P N .
. . p p . . Q p
. . . n . . . P
P . . P . . R .
. . . . . P P .
R . . . K . . .
The best move is d4c6 and the evaluation is 296. Explain why d4c6 is the best move.",With the new threat of 26.Ne5.
"It is White's turn to move. The board position is:
r . . . . . k .
p . . . B q p r
n p n . p P N .
. . p p . . Q p
. . . . . . . P
P . . P . . R .
. . . . . P P .
R . . . K . . .
The best move is g5f4 and the evaluation is 226. Explain why g5f4 is the best move.","If 25...gxf6, 26.Bxf6 is crushing."
"It is White's turn to move. The board position is:
r . . . . . k .
p . n . B q p r
. p n . p P N .
. . p p . . Q p
. . . . . . . P
P . . P . . R .
. . . . . P P .
R . . . . K . .
The best move is a1e1 and the evaluation is 233. Explain why a1e1 is the best move.",Black also brings his forces to the fight. A blunder would be 26...Nxe7 27.Nxe7+ Kf8 28.Ng6+ Ke8 29.Rf3! and White wins.
"It is White's turn to move. The board position is:
r . . . . . k .
p . . . B q P r
. p n . p . N .
. . p p . . Q p
. . . n . . . P
P . . P . . R .
. . . . . P P .
. . . . R K . .
The best move is e7f6 and the evaluation is 331. Explain why e7f6 is the best move.",Black's knights are very active and are willing to fall in battle to secure the release of their monarch.
"It is White's turn to move. The board position is:
r . . . . . k .
p . . . . q P r
. p n . p B N .
. . p p . n Q p
. . . . . . . P
P . . P . . R .
. . . . . P P .
. . . . R K . .
The best move is g3f3 and the evaluation is 320. Explain why g3f3 is the best move.",Necessary because of the threat of 30.Nf8. Now Black threatens both 30...Nxg3+ and 30...Rh6.
"It is Black's turn to move. The board position is:
r . . . . . k .
p . . . . q P r
. p n . p B N .
. . p p . n Q p
. . . . . . . P
P . . P . R . .
. . . . . P P .
. . . . R K . .
The best move is h7h6 and the evaluation is 218. Explain why h7h6 is the best move.",Parrying both threats. The battle reaches its peak.
"It is White's turn to move. The board position is:
r . . . . . k .
p . . . . q P .
. p n . p B N r
. . p p . n Q p
. . . . . . . P
P . . P . R . .
. . . . . P P .
. . . . R K . .
The best move is f3f5 and the evaluation is 362. Explain why f3f5 is the best move.","Forcing further complications which are eventually advantageous to White. But Black did not have anything better, e.g., 30...Nxg7 31.Bxg7 Qxg7 32.Rxe6 Nd4 33.Re7, or 30...Re8 31.Nf8! winning."
"It is White's turn to move. The board position is:
r . . . . . k .
p . . . . . P .
. p n . p B q r
. . p p . R Q p
. . . . . . . P
P . . P . . . .
. . . . . P P .
. . . . R K . .
The best move is g5g6 and the evaluation is 326. Explain why g5g6 is the best move.",The alternative 31...Rxg6 fails to 32.Qxh5 Rxg7 33.Bxg7 Qxh5 (33...Qxf5 34.Qh8+ Kf7 35.Qxa8 wins for White) 34.Rxh5 Kxg7 35.Rxe6 etc.
"It is White's turn to move. The board position is:
r . . . . . k .
p . . . . . P .
. p . . R B q r
. . p p . R Q p
. . . n . . . P
P . . P . . . .
. . . . . P P .
. . . . . K . .
The best move is g5g6 and the evaluation is 333. Explain why g5g6 is the best move.",Now the position is transferred prosaically to a won ending for White.
"It is White's turn to move. The board position is:
r . . . . . k .
p . . . . . P .
. p . . n B r .
. . p p . . . R
. . . . . . . P
P . . P . . . .
. . . . . P P .
. . . . . K . .
The best move is h5h8 and the evaluation is 319. Explain why h5h8 is the best move.",If 34...Rxf6 35.Rxf6 Kxg7 36.Rd6 and White wins.
"It is Black's turn to move. The board position is:
r . b q k b n r
p p . . p p . p
. . n p . . p .
. . p . . . . .
. . B . P P . .
. . N . . N . .
P P P P . . P P
R . B Q K . . R
The best move is f8g7 and the evaluation is -9. Explain why f8g7 is the best move.",Never before seen in such a high-level event.
"It is White's turn to move. The board position is:
r . b q k . . r
p p . . n p b p
. . . p p . p .
. . p . . . . .
. . B n P P . .
. . N P . N . .
P P P . . . P P
R . B . Q R K .
The best move is f3d4 and the evaluation is 32. Explain why f3d4 is the best move.",This treatment has become quite popular.
"It is White's turn to move. The board position is:
r . b q . r k .
p p . . n p b p
. . . p p . p .
. . . . . . . .
. . B p P P . .
. . . P . . . .
P P P . N . P P
R . B . Q R K .
The best move is c4b3 and the evaluation is 32. Explain why c4b3 is the best move.","Now it is safe to castle. Note that 10...d5?! is premature because of 11.Bb5+, as after 11...Bd7 12.Bxd7+ Qxd7 13.e5 Nc6 14.b4! Black cannot hang on to the advanced d-pawn for long."
"It is Black's turn to move. The board position is:
r . b q . r k .
p p . . n p b p
. . . p p . p .
. . . . . . . .
. . . p P P . .
. B . P . . . .
P P P . N . P P
R . B . Q R K .
The best move is c8d7 and the evaluation is 35. Explain why c8d7 is the best move.",So that d6-d5 does not arrive with tempo and can thus be met by e4-e5.
"It is White's turn to move. The board position is:
r . b q . r k .
p p . . . p b p
. . n p p . p .
. . . . . . . .
. . . p P P . .
. B . P . . . .
P P P . N . P P
R . B . Q R K .
The best move is c1d2 and the evaluation is 51. Explain why c1d2 is the best move.",Aiming to knock out the bishop from a5. In his notes Short suggests 11...f5!? with similar play to Game 22.
"It is White's turn to move. The board position is:
r . b q . r k .
p p . . . p b p
. . n . p . p .
. . . p . . . .
. . . p P P . .
. B . P . . . .
P P P B N . P P
R . . . Q R K .
The best move is e4d5 and the evaluation is 54. Explain why e4d5 is the best move.","12...Bd7 13.Kh1 also slightly favors White, while after; 12...a5 13.a4 Qb6 14.Qh4 White can prepare the usual assault."
"It is Black's turn to move. The board position is:
r . b q . r k .
p p . . . . . p
. . n . p b p .
. . . p . . . .
. . . p . P . .
. B . P . . . .
P P P B N . P P
R . . . Q R . K
The best move is a7a5 and the evaluation is 54. Explain why a7a5 is the best move.",Vacating g1 so that the knight can head for e5.
"It is White's turn to move. The board position is:
r . b q . r k .
. p . . . . . p
. . n . p b p .
p . . p . . . .
. . . p . P . .
. B . P . . . .
P P P B N . P P
R . . . Q R . K
The best move is b3a4 and the evaluation is 40. Explain why b3a4 is the best move.",An annoying little move which demands an accurate response.
"It is Black's turn to move. The board position is:
r . b q . r k .
. p . . . . . p
. . n . p b p .
p . . p . . . .
P . . p . P . .
. B . P . . . .
. P P B N . P P
R . . . Q R . K
The best move is f8f7 and the evaluation is 44. Explain why f8f7 is the best move.","Precise. On 16.a3 a4 17.Ba2 Qb6! 18.Rb1 Qc5 19.Rc1 Qb6, so you see the problem."
"It is White's turn to move. The board position is:
r . b . . r k .
. p . . . . . p
. . n q p b p .
p . . p . . . .
P . . p . P . .
. B . P . . . .
. P P B N . P P
R . . . Q R . K
The best move is e2g1 and the evaluation is 31. Explain why e2g1 is the best move.",The latent dangers for Black are revealed in a line like 16...Qb6 (a bit further away from the king) 17.f5! when either 17...gxf5 18.Nf4 or 17...exf5 18.Qg3 exposes him to a powerful White initiative. Boris sensibly stays more central.
"It is White's turn to move. The board position is:
r . . . . r k .
. p . b . . . p
. . . q p b p .
p . . p . . . .
P n . p . P . .
. B . P . N . .
. P P B . . P P
R . . . Q R . K
The best move is g2g4 and the evaluation is 56. Explain why g2g4 is the best move.","Gelfand banks on a queenside counter demonstration, as per usual in the Sicilian, but he would probably have done better to try to challenge in the center with 18...Rae8. After the game move Short maneuvers adroitly to defend the queen's flank whilst building up for an attacking breakthrough."
