inputs,label
"It is Black's turn to move. The board position is:
. . . . r . k .
p . q p . p . p
b p r . p . p .
. . . . . . . .
. . P . Q . . .
P P . B P P . .
. . . . . . P P
. . . R K . . R
The best move is d7d5 and the evaluation is -124. Explain why d7d5 is the best move.","The alternative 19.0-0, with the point 19...Bxc4 20.Bxc4 Rxc4 21.Rxd7, wasn't attractive either, as Black then takes control of both open files with 21...Qxd7 (not 21...Rxe4 22.Rxc7 Rxe3 23.Rd1!, with sufficient counterplay) 22.Qc4 Rc8.
A possible continuation is 23.Qe2 Qa4 24.Rd1 Rc2, and now:
A) 25.Rd2 Rc1+ 26.Kf2 Qh4+, and wins.
B) 25.Rd8+ Kg7 26.Qd1. The most stubborn defense. In case of 26...Qc4 White has to accept a rook ending a pawn down with 27.Qd4+, which should be technically winning for Black, especially in view of the weakened White kingside pawn structure caused by the advance of the f-pawn."
"It is Black's turn to move. The board position is:
. . . . r . k .
p . q p . p p p
b p r . p . . .
. . . . . . . .
. . P . Q . . .
P . . B P P . .
. P . . . . P P
. . . R K . . R
The best move is g7g6 and the evaluation is -76. Explain why g7g6 is the best move.","More accurate was 18.b3, after which Black's best move is the preventative 18...g6. White can then develop his bishop to e2, where it is safer, as we will soon see. After the text, Black's advantage probably takes on decisive proportions."
"It is Black's turn to move. The board position is:
. . . . . . k Q
p . . . . b . q
. b N N . . n .
. P . p . . . r
. . . . . . . .
. . . . . . B .
P . . . . . P P
. . . . R R . K
The best move is g6h8 and the evaluation is 33. Explain why g6h8 is the best move.","forced, to avoid the checkmate"
"It is Black's turn to move. The board position is:
. . . . . . . .
. . . . r . . .
. . . . . . . .
. . . . . . . .
. P . . . . . .
. . . . p R . .
. K . . B . k .
. . . . . . . .
The best move is e7e8 and the evaluation is 451. Explain why e7e8 is the best move.","Apparently Ivanchuk isn't able to out-tactic Anand, but Anand can out-position-play Ivanchuk."
"It is Black's turn to move. The board position is:
r . b q k b . r
p p . p p p p p
. . n . . n . .
. . . . . . . .
. . . N P . . .
. . N . . . . .
P P P . . P P P
R . B Q K B . R
The best move is g7g6 and the evaluation is 37. Explain why g7g6 is the best move.","Now Black has to decide how to prevent Nxc6 and e4-e5. To that end Black has played ...d6 (Scheveningen) , ...e5 (Sveshnikov) and ...Qb6 (Benko) . All have good qualities."
"It is White's turn to move. The board position is:
r . b . k . n r
p . . p p . b p
. . . . . . p .
q . p . P . . .
. . . B . . . .
. . N . . . . .
P P P Q . . P P
R . . . K B . R
The best move is d4e3 and the evaluation is -19. Explain why d4e3 is the best move.","Black greedily chases Bd4, so he can capture Pe5 without offering a bishop trade, but he also weakens b5 & d5 which should give White some opportunities."
"It is White's turn to move. The board position is:
. r . . . r k .
. . q . . p b p
p n . . b n p .
N . p p . . . .
P . . . P . . .
. P N . . . . .
. . Q B B P P P
R . . . . R K .
The best move is a1c1 and the evaluation is -32. Explain why a1c1 is the best move.","Typical Topalov, instead of applying pressure he opens lines for his pieces and then looks for weak spots where he can hit hard and fast. That this might simplify and allow his opponent to achieve equality isn't an immediate concern for Topalov."
"It is White's turn to move. The board position is:
. . . . b . k .
. . . . . . p .
. . . . . . . p
. . . . . . . P
. P . . . . . R
. . . . . P . .
. . . r . . P .
. . . . . K . .
The best move is h4h2 and the evaluation is -300. Explain why h4h2 is the best move.","Black threatens simply Rd2-d5, Be8xh5, so g2-g4 has to be played after all. In this case it's bad for White because g2-g4 will entomb Rh4."
"It is Black's turn to move. The board position is:
r . b . r . k .
. p q . b p p p
p . n p p n . .
. . . . . . . .
P . . N P P . .
. . N . B B . .
. P P . . . P P
R . . Q . R . K
The best move is c6d4 and the evaluation is 16. Explain why c6d4 is the best move.",I usually don't care for the bishop here because Black can often play ...e6-e5 to block Pe4 and Bf3.
"It is Black's turn to move. The board position is:
r . . . . r . .
. p q b . p k .
p b n . . . . p
. . . . . . p .
. . B P . . . .
. . . Q . N P .
P P . N . . P P
R . . . . R K .
The best move is g5g4 and the evaluation is 0. Explain why g5g4 is the best move.","17.hxg3 g4 18.Ne5 favors White, but with the text White can pressure f7."
"It is Black's turn to move. The board position is:
r . b . . . . r
p p . . k p p .
. . p . p n . p
q . . . P . . .
. . . . . . . Q
. . P B . . . .
P P . . . P P P
R . B . K . . R
The best move is a5e5 and the evaluation is 13. Explain why a5e5 is the best move.","Also possible is 14.Bd2 Qxe5+ 15.Be3, and it is quite unsafe for black to grab the second pawn on b2. But the position of the white pawn on c3 is more convenient for him than on c2."
"It is Black's turn to move. The board position is:
. . . . . r . .
. B . . p . b k
. . . . . q p .
P N p . . b . .
. . P . . . p .
. . . . Q p P .
. . . R . . . .
. . . . B . K .
The best move is f5e6 and the evaluation is 243. Explain why f5e6 is the best move.",and prepares to make the first attacking moves!
"It is White's turn to move. The board position is:
r . . q . n . r
. b . . b k . .
p . . . p . p .
. p . p P p . p
. P . N . P . .
P . . P B . . .
. . . . Q . P P
. N R . . R K .
The best move is b1d2 and the evaluation is 296. Explain why b1d2 is the best move.","Black wants to move his knight from the passive position. But if 20. ...Nd7, Nxf5 exf5 e6+!. But after Black's move all his Pawns are on white squares. So Black has very weak black squares, defended by his Bishop."
"It is White's turn to move. The board position is:
. . . . . k . .
r . . b . r R p
. . p q p n . Q
p p . . . p . .
. . P P . . . .
P . . . P P . P
. P . . . . . .
. . K . . B R .
The best move is g7f7 and the evaluation is 658. Explain why g7f7 is the best move.","If 26...Kh8, 27 Qxh7+ Nxh7 28 Rg8#"
"It is White's turn to move. The board position is:
r . . q k b n r
. p p . . p p p
p . p . . . . .
. . . . . . . .
. . . Q P . b .
. . . . . N . .
P P P . . P P P
R N B . K . . R
The best move is d4d8 and the evaluation is -5. Explain why d4d8 is the best move.","Black plays this move to exchange his Bishop for White Knight, breaking up White's King-side Pawns. However, after this exchange White will have an effective Pawn majority on the King-side against Black's ineffective one on the Queen-side. White can produce a passed Pawn in the resulting ending, while Black cannot force a passed Pawn with his Pawn majority on the other side. Black has a Bishop pair as a compensation for his Pawn weakness, which he can put to good use in open position."
"It is Black's turn to move. The board position is:
r . b q k b . r
. . . . . p . p
p . n p . . . .
. p . N p p . .
. . . . P . . .
N . . B . . . .
P P P . . P P P
R . . Q K . . R
The best move is c8e6 and the evaluation is 26. Explain why c8e6 is the best move.","White can defend Pe4, but he would be better off to capture Pf5 and not have a Bd3 which might soon be chased away by ...e5-e4."
"It is White's turn to move. The board position is:
. r . . . . k .
q . p b . p p .
. . p p . n . p
. . . . p . . .
r P . . P . . .
P . . P . . . .
. B . N Q P P P
R . R . . . K .
The best move is d2c4 and the evaluation is -26. Explain why d2c4 is the best move.",again considering ...c5 since Pb4 is pinned as Bb2 isn't defended Black could also have considered a simple maneuver of ...Nf6-h7-g5-e6-d4 to add more force at the center and toward the queen-side.
"It is Black's turn to move. The board position is:
r . . . . r k .
p b n . . p p .
. p . q . n . p
. . p P . . . .
. . B . . N . .
P . N . . Q . .
. P . . . P P P
R . . . . R K .
The best move is a7a6 and the evaluation is -12. Explain why a7a6 is the best move.","Play centers around the isolated Pd5 as in the Tregubov-Sutovsky game. In this case White's pieces are well placed and Kg1 is perfectly safe. Black's pieces are well developed, but squares e4 and b5 are securely in White's hands, so it's more difficult for Black to counter-attack."
"It is White's turn to move. The board position is:
r n b q . k . r
p . p . . p p .
. p . . p . . p
. . . p P . . .
. . . P . . Q .
P . n B B . . .
. . P . . P P P
R . . . K . N R
The best move is h2h4 and the evaluation is 108. Explain why h2h4 is the best move.","An interesting concept aimed at exchanging off one of White's strong bishops with Bc8-a6. Hort has played 10...c5 against me but did not equalize after 11.dxc5 Qa5? 12.Bd2 Qa4 13.Qb4! Qxb4 14.axb4 with a winning position for White (Shamkovich-Hort, Marianske Lasne 1965). However the up-to-date recommendation of 11...Nc6 12.Nf3 f5! is an improvement. More promising for White is likely 12.Qf4 f5 13.h4."
"It is Black's turn to move. The board position is:
r n b q k b . r
p . p p . p p p
. p . . p n . .
. . . . . . . .
. . P P . . . .
P . . . . N . .
. P . . P P P P
R N B Q K B . R
The best move is c8b7 and the evaluation is 19. Explain why c8b7 is the best move.",Kasparov had a fondness for this system of Petrosian's in the 1980s.
"It is Black's turn to move. The board position is:
r . b q k . . r
. . . . b p p p
p . . . . n . .
. . . p . . . .
Q . . . . . . .
. . N B . . . .
P P . . . P P P
R . B . . R K .
The best move is c8d7 and the evaluation is 59. Explain why c8d7 is the best move.",This is a very unpleasant check.
"It is White's turn to move. The board position is:
. . . . . k . .
p p . . n . . .
. . . p . N b p
. . . . . . . .
. . . P . . . .
P B P . . . P .
. . . . . P . .
. . . . . . K .
The best move is f6d5 and the evaluation is 221. Explain why f6d5 is the best move.","So, they play an endgame with Anand having an extra pawn."
"It is White's turn to move. The board position is:
r . b q k . . r
p p . n . p p .
. . . . p b . p
. . . . . . B .
. . . N . . . P
. . . . . . . .
P P P Q . P P .
R . . . K B . R
The best move is g5e3 and the evaluation is 39. Explain why g5e3 is the best move.",Without Nf3 to defend Ph4 White has to think twice about retreating Bg5-e3.
"It is Black's turn to move. The board position is:
r n b . k . n r
p p . p p p b p
. q . . . . p .
. . . . . . . .
. . . P . . . .
. N . . . . P .
P P . . P P B P
R . B Q K . N R
The best move is a7a5 and the evaluation is 17. Explain why a7a5 is the best move.","O.K. White has the central pawn, but Nb3 isn't terribly well placed. Black could go after it with ...a7-a5-a4."
"It is Black's turn to move. The board position is:
. . . r . . . .
. . . . . . k .
. . . . . . p p
. . . N p p . .
. p . . P . . .
. P . . . P . .
. . P K . . P P
. . . . . . . .
The best move is g7f7 and the evaluation is -193. Explain why g7f7 is the best move.",39.Nxb4 fxe4 40.fxe4 (40.Nc6 exf3 is easily winning for Black.) 40...Rd4 41.Nd3 Rxe4 and wins.
"It is Black's turn to move. The board position is:
r n b q k b n r
p p . . p p p p
. . p . . . . .
. . . p P . . .
. . . P . . . .
. . . . . . . .
P P P . . P P P
R N B Q K B N R
The best move is c8f5 and the evaluation is 35. Explain why c8f5 is the best move.","This, the Caro-Kann, Advance Variation, makes a lot more sense for Topalov than the Classical Variation (3. Nc3 dxe4 4. Nxe4 Bf5) . He will have more opportunity to create complex, perhaps even confusing, positions. This suits his style and not Bareev's."
"It is Black's turn to move. The board position is:
. . . k . . . .
p . . b . . . .
. p . . . p B P
. . p . p . . .
. . P . . . . .
. . . . . . . .
P P . r . . . .
. K . . R . . .
The best move is d2h2 and the evaluation is -5. Explain why d2h2 is the best move.","I made a mistake, and Kamsky does not take advantage of my time pressure blunder. After 38.Kc1! already black must fight for the draw: 38...Rd4 (The rook cannot leave the d-file because of 39.Rd1, winning a bishop.) 39.Bxd7! Rxc4+ (Black cannot recapture on d7, as after 40.Rd1 the pawn slides in on h8 and queens.) 40.Kb1 Rh4 (40...Kxd7 41.Rh1) 41.Rd1 Rxh6."
"It is White's turn to move. The board position is:
r n b q k b . r
p . p p . p p p
. p . . p n . .
. . . . . . . .
. . P P . . . .
. . . . . N . .
P P . . P P P P
R N B Q K B . R
The best move is a2a3 and the evaluation is 31. Explain why a2a3 is the best move.",Queen's Indian Defense
"It is White's turn to move. The board position is:
. . . . r . k .
p . . . . p . .
. p . q . . p .
. . p . r . . p
P . . b . . . .
. P . . . B . .
. . Q R . P P P
. . . . . R K .
The best move is d2e2 and the evaluation is -204. Explain why d2e2 is the best move.",Here 24...Qe6 would have been met by 25. Qc4 and 24...Qe7 with 25. Bc6.
"It is Black's turn to move. The board position is:
r . b q . . . r
p p . . k p p .
. . p b p n . p
. . . . N . . .
. . . P . . . Q
. . . B . . . .
P P P . . P P P
R . B . K . . R
The best move is d6e5 and the evaluation is 37. Explain why d6e5 is the best move.","The most ambitious decision. White sacrifices a pawn, noting that the enemy king is stranded in the center. Of course, 12.Bf4 Bb4+ 13.Bd2 (otherwise 13...g5) 13...Bxd2+ 14.Kxd2, hardly suits him."
"It is White's turn to move. The board position is:
. . . . . r k .
p p . Q . p . p
q . . p . . p .
. . . P n . . .
. . . . . . . .
. . R . . . P P
P . . . P P B .
. . . . . . K .
The best move is d7e7 and the evaluation is -71. Explain why d7e7 is the best move.","Black seems to be retreating toward his king, though I don't know why."
"It is White's turn to move. The board position is:
. . . . . k . r
. b . p b p . .
p . . . p p . .
. p . . q P r p
. . . . P . . Q
. . P B N R . .
P P . . . . P P
. . . . R . . K
The best move is e1f1 and the evaluation is -152. Explain why e1f1 is the best move.","But, with the two bishops and now active rooks Black can threaten anywhere."
"It is White's turn to move. The board position is:
r . b q k b . r
p p p . . p p p
. . n . . . . .
. . . p . . . .
. . . P n . . .
. . . B . N . .
P P P . . P P P
R N B Q K . . R
The best move is e1g1 and the evaluation is 44. Explain why e1g1 is the best move.",There are at least five good moves on Black's sixth turn. This is the most common these days. It controls square e5 and perhaps prepares ...Bc8-g4 and in some cases aims at Bd3 (via ...Nb4) to fight for control of light squares.
"It is White's turn to move. The board position is:
. r . r . . k .
. b q . b p p p
p p . . p . . .
. . . . P . . .
P . n N p P . .
. . . . . . . .
. P P . B Q P P
R . B . . R . K
The best move is f4f5 and the evaluation is 79. Explain why f4f5 is the best move.",This seems less useful than ...Be7-c5 (if it was immediately safe to play) because the bishop move would have allowed Qc7 to defend f7 and Re8 to defend Pe6.
"It is White's turn to move. The board position is:
. . . . . k . .
p N . . . . p p
. . p . . n . .
. . . . b p . b
. . P . p . . .
P . . r B . . P
. P . . . P P .
R . . . R . K .
The best move is a1b1 and the evaluation is 244. Explain why a1b1 is the best move.",At this moment it appears Black has made the necessary breakthrough. Be5 is a powerhouse and Rd3 is also very good.
"It is White's turn to move. The board position is:
. . r . . r k .
. . . . q p p .
p n . . p . . p
. p . . . . . .
. P . . . . . .
P Q . R P P . .
. . . . . . P P
. . . R . B K .
The best move is b3b2 and the evaluation is -31. Explain why b3b2 is the best move.",Making luft and hoping to lure White in. If 26...Rc6 27.Rc3.
"It is White's turn to move. The board position is:
r n b q k b . r
p p . p p p p p
. . . . . n . .
. . p . . . . .
. . . . P . . .
. . P . . . . .
P P . P . P P P
R N B Q K B N R
The best move is e4e5 and the evaluation is 22. Explain why e4e5 is the best move.",Black attacks Pe4 when it's a little inconvenient for White to defend that pawn. Whether the advance e4-e5 makes the pawn weaker is a key question to be answered by the following play. In any event Black figures he'll have gained development (Ng8-f6) .
"It is White's turn to move. The board position is:
. . . . . . . r
p . . r . p p p
. . . . . b . .
. . . . k . . .
R . . p . . . .
. . . . B P . .
P P . . . P . P
. . R . . . K .
The best move is a4a5 and the evaluation is 40. Explain why a4a5 is the best move.","Here, this move also makes white's life simpler, as 23...Rb8 24.b3 Rbb7 or even 23...Kf5 would have been more stubborn."
"It is White's turn to move. The board position is:
r n b q . r k .
p p . . . . p p
. . p . p . . .
. . . p . . . .
. b P P p B . .
. . N . P . . .
P P Q . . P P P
R . . . K B . R
The best move is e1c1 and the evaluation is 81. Explain why e1c1 is the best move.",White was threatening 10. a3 Bd6 11. Bxd6 Qxd6 12. cd5 ed5 13. Nxd5!
"It is White's turn to move. The board position is:
r . b q r n k .
p p . . b p p .
. . p . . n . p
. . . p . . . .
. . . P . . . .
. . N B P N B .
P P Q . . P P P
R . . . . R K .
The best move is h2h3 and the evaluation is 97. Explain why h2h3 is the best move.",Now Black forms a plan to exchange his light squared Bishop for White's active piece on d3.
"It is Black's turn to move. The board position is:
. . . . . . . .
r . . n . . k p
p p R . . p p .
. . . . p . . .
. . . . . . P .
. P . . P N . .
P . . . . P K P
. . . . . . . .
The best move is b6b5 and the evaluation is 126. Explain why b6b5 is the best move.","An exchange of rooks has exposed Black's tender spots along his third rank (b6, d6)."
"It is White's turn to move. The board position is:
. . . . . . k .
p . . . . p . .
. p . . . . p p
. . . . . . q .
P . . Q . . . .
. . . . . P . K
r . . . . . P P
. . . . . . R .
The best move is g2g4 and the evaluation is -338. Explain why g2g4 is the best move.",More subtle than the obvious 34...h5. Black keeps the h5 square for a possible queen check. Now White is more or less in Zugzwang.
"It is Black's turn to move. The board position is:
. . . . r r k .
p . . . . q p .
. . R . . . . .
. . . P P p . .
. . . . . N . .
. P . . . . P .
P B . . . . K .
. . . . R . . .
The best move is e8c8 and the evaluation is -131. Explain why e8c8 is the best move.",The table is suddenly turned as white gets a tremendous attack as his two minor pieces and strong central pawns dominate black's queen. But white must still be careful.
"It is Black's turn to move. The board position is:
. . . . . . . .
. . . . . . k p
p . . p . . p .
. p . N n . q .
P . . . P . . b
. . . . . . . B
. P P . . . . P
. K . . . Q . .
The best move is e5c4 and the evaluation is -89. Explain why e5c4 is the best move.",White's best chance.
"It is Black's turn to move. The board position is:
r n . q k b . r
p p . . n p p .
. . . . . . b .
. . p p P p P p
. . . P . . . P
. . N . . . . .
P P P . N . . .
R . B Q K B . R
The best move is c5d4 and the evaluation is -30. Explain why c5d4 is the best move.","Bg6 is blocked-in, Pd5 is weakened (in light of Bf1-g2 that's serious) and Pc5 is still en prise. After this move Black will have to keep an eye open for opportunities to play ...f5-f4 to reactivate Bg6. He might not want to do that when White can play Nxf4 and follow with e5-e6 to continue breaking up Black's king's protection."
"It is White's turn to move. The board position is:
. . r . . r . .
. . . . . p k .
p . . . . b . .
. p q . . . . p
. . . . R . . P
. B . . . . P .
P . . Q . . P .
. . . . . R . K
The best move is e4f4 and the evaluation is 340. Explain why e4f4 is the best move.","Unfortunately creating another target, but 31...Qh5 32.Rxf6! Kxf6 33.Qd4+ Kg6 34.Rg4+, wins for White. 
I see no defense. Leko used some nice tactics to slow White down, but in the end the positional trumps triumphed."
"It is White's turn to move. The board position is:
r . b q . r k .
p p . n . . p p
. . p . p . . .
. . . . . p . .
. . P P p B . .
P . . . P . . P
. P Q . . P P .
R . . . K B . R
The best move is f4d6 and the evaluation is 168. Explain why f4d6 is the best move.","If 12...Nf6, then 13 Be5 followed by Bxf6 wins the Pawn on e4."
"It is White's turn to move. The board position is:
. r b . r . k .
. p q . b p p p
p . n p p n . .
. . . . . . . .
P . . N P P . .
. . N . B B . .
. P P . . . P P
R . . Q . R . K
The best move is d1e1 and the evaluation is 35. Explain why d1e1 is the best move.","aiming for ...b7-b5, which Be2-f3 allows. He also removes the rook from the diagonal alignment with Bf3."
"It is White's turn to move. The board position is:
r . b q k b n r
p p . p p p p p
. . n . . . . .
. . p . . . . .
. . . . P . . .
. . . . . N . .
P P P P . P P P
R N B Q K B . R
The best move is d2d4 and the evaluation is 28. Explain why d2d4 is the best move.","In some cases this restrains Pe4 sufficient to allow ...Ng8-f6, but in some other cases Black needs more control of e5."
"It is White's turn to move. The board position is:
r . r . k . . .
p p . q n . . p
. . . . . p p .
. . . p . . N .
. . . . . . Q .
. . . . . . . .
P P . . . P P P
. . R . R . K .
The best move is e1e7 and the evaluation is 501. Explain why e1e7 is the best move.",Now comes one of the most famous combinations in the history of chess.
"It is White's turn to move. The board position is:
r . . b . k . .
p . . q n p . .
. . . N b . . .
. . . p P . . r
. P p N . B p p
. . . . . . . .
P . . Q . P P P
R . . . R . K .
The best move is h2h3 and the evaluation is 104. Explain why h2h3 is the best move.","This position requires a comment. It appears Black has secured her king, but there's more of interest here. Black's advanced king-side pawns might give her a chance for some offense while it's not really clear White has any offense at all. The only factor which makes the position really murky is the blocked center. White has more space and Qd7 is dreadful, but can White actually penetrate Black's position? White can advance his queen-side pawns, but the king-side seems to be in Black's hands! This is an amazing realization to make after that peculiar opening. Perhaps a classicist would simply indicate that the immediate position doesn't appear winning for White, but Black will be compelled to make more moves and in so doing will unravel. We'll see."
"It is White's turn to move. The board position is:
. r . . . r k .
. . . . n p . p
p . . p . . . .
. . . P . p . Q
. . . . p . . .
. . q . . P . .
P . B . . . P P
. . . . R R . K
The best move is c2b1 and the evaluation is -12. Explain why c2b1 is the best move.","Black has methodically crashed through the queen-side and White has yet to get his king-side play started. Is Black winning already? It's possible. Pd5 is still weak and Black's rooks have open queen-side files, so all Black has to do to ensure at least a draw is keep his king safe."
"It is Black's turn to move. The board position is:
. . . r . . k .
. . . . q p p .
R . . . p . . p
. Q . . . . . .
. P . . P . . .
P . . . . P . .
. . r . . . P P
. . . . . R K .
The best move is d8d2 and the evaluation is -472. Explain why d8d2 is the best move.",Black wins quickly after 34.Rf2 Rd1+ 35.Rf1 Rdd2.
"It is White's turn to move. The board position is:
. . . . . . . .
. . R . . . . .
. p . . . . . k
. P p . . . p p
. . . r K . . .
. . . . . . . .
. . . . . . . P
. . . . . . . .
The best move is e4f5 and the evaluation is -301. Explain why e4f5 is the best move.",Much better than 65... Rg6 66. Kf5 (66. Rc6 Kh7 67. Kf5 Rg7 68. Rxb6) 66... Rg7 (66... g4? 67. Rc6! wins for white!) 67. Rc6+ Kh7 68. Rxb6)
"It is Black's turn to move. The board position is:
. . . . r . k .
p . . . . p . .
. p . . . . p .
. . p . . . . .
P . . b . q . p
. P . . . . P .
. . Q . B P . P
. . . . . R . K
The best move is f4f6 and the evaluation is -176. Explain why f4f6 is the best move.","(28. Bc4?, Be5 28. Qg6+ (29. g3, Qf3+ with the idea of 30...h3) 29...Kf8 wins for Black.)"
"It is Black's turn to move. The board position is:
r . . . . r k .
. b . . q p p p
p . . . p . . .
. p . . . . . .
. P . . n . . .
P . . R P N . .
Q . . . B P P P
. . . R . . K .
The best move is e7f6 and the evaluation is -12. Explain why e7f6 is the best move.","The optimism of youth, as doubling on the open d-file seems aggressive, but is really a blind alley. In addition, the rook on d3 interferes with the bishop on e2 attacking the Black a6-b5 pawn duo. It was time for White to pursue equality with 20.Rcc1 Rac8 21.Qb3 with the plan of a3-a4 to liquidate the queenside pawns."
"It is Black's turn to move. The board position is:
. . . r . n k .
. b q . . . b .
p . . . r . . .
. p . . p . . .
. . p . . . R Q
P . . . P . N P
. P . . . P P .
. B . . . R K .
The best move is e5e4 and the evaluation is -87. Explain why e5e4 is the best move.",Now black's position appears well secured. He has effectively mobilized his rooks and apparently fend off the attack. But Euwe has something up his sleeve.
"It is White's turn to move. The board position is:
. . . . . r k .
. p p q n . p .
p . . p . . . p
. . . P p r . .
. . . . N . . .
. P P Q R . P .
. . P . . P . P
R . . . . . K .
The best move is c3c4 and the evaluation is 0. Explain why c3c4 is the best move.","intending...Kh8, Ng8-f6 dislodging the powerful white knight."
"It is White's turn to move. The board position is:
r . b . . r k .
. . . . . p b p
p . . p . . . .
. . . . p . q .
R . . . P p . .
. . P B . . . .
. P N . . P P P
. . . Q . R K .
The best move is d3c4 and the evaluation is 39. Explain why d3c4 is the best move.","threatening ...Bh3 to checkmate with ...Qxg2# or to force g2-g3, so ...Bh3xf1 will win material and continue to weaken Kg1"
"It is White's turn to move. The board position is:
r . b q k b . r
p p . . . p p p
. . n p . n . .
. N . . p . . .
. . . . P . . .
. . N . . . . .
P P P . . P P P
R . B Q K B . R
The best move is c1g5 and the evaluation is 25. Explain why c1g5 is the best move.","Now that Black has secured square d6, White can switch to taking aim at c7 and f6 by using Bc1-g5xf6 and Nc3-d5."
"It is White's turn to move. The board position is:
r . . . . r k .
. b . . q p p p
p . . . p . . .
. p . . . . . .
. P . . n . . .
P . R . P N . .
Q . . . B P P P
. . . R . . K .
The best move is c3c2 and the evaluation is 2. Explain why c3c2 is the best move.",Black has secured control of the classic b7-g2 QID diagonal and in particular the e4-square.
"It is Black's turn to move. The board position is:
r . b . . . r .
p p . . k . . .
. . n . p . . Q
q . n p P . . .
. . . B . . . .
P . P . . . . .
. . P . N P P P
R . . . . R K .
The best move is e7d8 and the evaluation is 90. Explain why e7d8 is the best move.","White has already three pawns for the piece with a raging attack, but the success of White's intuitive sacrifice depends on whether Black has chances to evacuate his King to the Queenside and consolidate his forces. My opponent almost succeeded."
"It is Black's turn to move. The board position is:
. . . . q . k .
. . . . . . . p
p p . Q b P p .
. . . . . . . .
. . . . . . . .
. . . . . . . P
. P . . . . P .
. . . . . R . K
The best move is b6b5 and the evaluation is 494. Explain why b6b5 is the best move.",intending Qd6-e7 to force a queen trade
"It is Black's turn to move. The board position is:
. . . . . . . .
. . . . . k p p
. . . . . . . .
. R . . . b . r
. . . B n . . .
P . . . P R . P
. . . . . . . K
. . . . . . . .
The best move is g7g6 and the evaluation is 332. Explain why g7g6 is the best move.","How convenient for White, to end these exchanges by pinning Bf5!"
"It is Black's turn to move. The board position is:
r . r . . k . .
. b . . . p p p
. . . . p n . .
p B q p P . . .
P . . . . . . .
. . N R . P . .
. P . . . . P P
. . . . Q R . K
The best move is f6g8 and the evaluation is -5. Explain why f6g8 is the best move.",With Bb7 blocked by Pd5 White should have a little time for king-side attacking. Black has to figure out how to break the queen-side bind while keeping his king safe.
"It is Black's turn to move. The board position is:
r . b . . r k .
p p . . p p b p
n q . p . n p .
. . . P . . . .
. . . N . . . .
. N . . . . P .
P P . . P P B P
R . B Q . R K .
The best move is a6c5 and the evaluation is -8. Explain why a6c5 is the best move.",essentially preventing ...Bc8-f5
"It is White's turn to move. The board position is:
. . . . . . k r
p . . . . . . q
. b N N b P n .
. P . p . . . r
. . . . . . . .
. . Q . . . B .
P . . . . . P P
. . . . R R . K
The best move is f6f7 and the evaluation is 375. Explain why f6f7 is the best move.",threatening ...Rxh2+ mating
"It is White's turn to move. The board position is:
. . . . . . . .
. . . . . . . p
. . . . . . p k
b . P Q . . . .
. . . . P . . .
. . . . . q . .
. . . . . . . .
. . . . K . . .
The best move is d5d2 and the evaluation is -9. Explain why d5d2 is the best move.","I would've felt good enough if this was a serious tournament game, but for Blitz this must be considered one of my best efforts."
"It is White's turn to move. The board position is:
. . . . . . . .
R . p r . . . .
. p . P . . . k
. P p . . . p p
. . . . . . . .
. . . K . . . .
. . . . . . . P
. . . . . . . .
The best move is d3e4 and the evaluation is -305. Explain why d3e4 is the best move.",The idea of Black's 60th move forcing the white king to d-file becomes clear.
"It is White's turn to move. The board position is:
r . . q r . k .
p . . . . p p p
. . p b p . . .
. . p n . . . b
. . . . N . . .
. . . P . N . P
P P P . . P P .
R . B Q R . K .
The best move is g2g4 and the evaluation is 45. Explain why g2g4 is the best move.","It appears Black might want to play ...e6-e5 to secure control of d4 and f4, but he might also have in mind to play ...Bd6-f8 to keep the bishop on the board."
"It is White's turn to move. The board position is:
r . b q . r k .
p p . n . . p p
. . p . p . . .
. . . p . . b .
. . P P p B . .
P . N . P . . .
. P Q . B P P P
R . . . . R K .
The best move is f2f3 and the evaluation is 49. Explain why f2f3 is the best move.",There is hardly anything better for Black.
"It is Black's turn to move. The board position is:
. . . . r r k .
p q . . . . p .
. . R . . . . .
. . . P P p . .
. . . . . N . .
B P . . . . P .
P . . . . . K .
. . . . R . . .
The best move is e8c8 and the evaluation is -86. Explain why e8c8 is the best move.","After the game, we discovered the shot 32.Rg6!! which comes close to punishing me for the super-optimistic 28...Qh5. But in sharp time pressure, it is never too easy. After 32...Rd8, there is 33.Rd1 Rc8 34.Rd2 Qb4 35.Re2 Rc3! 36.e6 Rfc8 37.Nh5 (37.e7! Kf7 38.Rxg7+ Kxg7 39.e8=Q Rxe8 40.Rxe8 Kf7 41.Bxc3 Qxc3 42.Re2 is equal) 37...Kh7 38.Rxg7+ Kh6 which is unclear; or 33.e6 Rxd5 34.Rxg7+ Qxg7 35.Bxg7 Rd2+ 36.Kf3 Kxg7 37.a4 with a roughly level game."
"It is White's turn to move. The board position is:
. . . . . . . .
. . . . . p p k
. . . . p . . p
R . . . . . . .
. P . q P . . .
P . . . . P Q .
. . r . . . P P
. . . r . R . K
The best move is f1e1 and the evaluation is -940. Explain why f1e1 is the best move.",White's back rank is overpowered.
